candidate_name,molecule_chembl_id,activity_id,target_chembl_id,target_pref_name,target_organism,assay_chembl_id,document_chembl_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,data_validity_comment,potential_duplicate,matched_network_proteins,target_evidence_class
imatinib,CHEMBL941,22969941,CHEMBL4014,Tyrosine-protein kinase ABL2,Homo sapiens,CHEMBL4770457,CHEMBL4765332,Kd,=,10,nM,8,,TRUE,,other_target
imatinib,CHEMBL941,22969942,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,CHEMBL4770458,CHEMBL4765332,Kd,>,10000,nM,,,TRUE,,other_target
imatinib,CHEMBL941,22969943,CHEMBL1955,Vascular endothelial growth factor receptor 3,Homo sapiens,CHEMBL4770459,CHEMBL4765332,Kd,>,10000,nM,,,TRUE,,other_target
imatinib,CHEMBL941,22989330,CHEMBL2096618,Bcr/Abl fusion protein,Homo sapiens,CHEMBL4774927,CHEMBL4765455,IC50,=,176,nM,6.75,,FALSE,,other_target
imatinib,CHEMBL941,22989347,CHEMBL2096618,Bcr/Abl fusion protein,Homo sapiens,CHEMBL4774928,CHEMBL4765455,IC50,>,100000,nM,,,FALSE,,other_target
imatinib,CHEMBL941,22989395,CHEMBL385,K562,Homo sapiens,CHEMBL4774956,CHEMBL4765455,GI50,=,800,nM,,,FALSE,,other_target
imatinib,CHEMBL941,22989410,CHEMBL613999,L132,Homo sapiens,CHEMBL4774957,CHEMBL4765455,GI50,>,10000,nM,,,FALSE,,other_target
imatinib,CHEMBL941,22989413,CHEMBL382,CCRF-CEM,Homo sapiens,CHEMBL4774958,CHEMBL4765455,GI,=,6.6,%,,,FALSE,,other_target
imatinib,CHEMBL941,22989416,CHEMBL382,CCRF-CEM,Homo sapiens,CHEMBL4774959,CHEMBL4765455,GI50,=,16980,nM,,,FALSE,,other_target
imatinib,CHEMBL941,22989419,CHEMBL385,K562,Homo sapiens,CHEMBL4774960,CHEMBL4765455,GI,,,,,,FALSE,,other_target
imatinib,CHEMBL941,22989422,CHEMBL385,K562,Homo sapiens,CHEMBL4774961,CHEMBL4765455,GI50,=,20,nM,,,FALSE,,other_target
imatinib,CHEMBL941,22989425,CHEMBL4296429,HL-60(TB),Homo sapiens,CHEMBL4774962,CHEMBL4765455,GI,,,,,,FALSE,,other_target
imatinib,CHEMBL941,22989428,CHEMBL4296429,HL-60(TB),Homo sapiens,CHEMBL4774963,CHEMBL4765455,GI50,=,13490,nM,,,FALSE,,other_target
imatinib,CHEMBL941,22989431,CHEMBL614177,MOLT-4,Homo sapiens,CHEMBL4774964,CHEMBL4765455,GI,=,18,%,,,FALSE,,other_target
imatinib,CHEMBL941,22989434,CHEMBL614177,MOLT-4,Homo sapiens,CHEMBL4774965,CHEMBL4765455,GI50,=,5130,nM,,,FALSE,,other_target
imatinib,CHEMBL941,22989437,CHEMBL614882,RPMI-8226,Homo sapiens,CHEMBL4774966,CHEMBL4765455,GI,=,12.6,%,,,FALSE,,other_target
imatinib,CHEMBL941,22989440,CHEMBL614882,RPMI-8226,Homo sapiens,CHEMBL4774967,CHEMBL4765455,GI50,=,6050,nM,,,FALSE,,other_target
imatinib,CHEMBL941,22989443,CHEMBL614300,SR,Homo sapiens,CHEMBL4774968,CHEMBL4765455,GI,=,14.6,%,,,FALSE,,other_target
imatinib,CHEMBL941,22989446,CHEMBL614300,SR,Homo sapiens,CHEMBL4774969,CHEMBL4765455,GI50,=,7140,nM,,,FALSE,,other_target
imatinib,CHEMBL941,23134472,CHEMBL1865,Protein deacetylase HDAC6,Homo sapiens,CHEMBL4808149,CHEMBL4808148,Inhibition,=,36.27,%,,,FALSE,,other_target
imatinib,CHEMBL941,23139945,CHEMBL1865,Protein deacetylase HDAC6,Homo sapiens,CHEMBL4808150,CHEMBL4808148,Inhibition,=,7.28,%,,,FALSE,,other_target
imatinib,CHEMBL941,23146221,CHEMBL385,K562,Homo sapiens,CHEMBL4809441,CHEMBL4808186,IC50,=,87320,nM,4.06,,FALSE,,other_target
imatinib,CHEMBL941,23146250,CHEMBL4296448,K562/A02,Homo sapiens,CHEMBL4809442,CHEMBL4808186,IC50,=,75690,nM,4.12,,FALSE,,other_target
imatinib,CHEMBL941,23146279,CHEMBL4296466,MDCK-II,Canis lupus familiaris,CHEMBL4809443,CHEMBL4808186,IC50,=,65820,nM,4.18,,FALSE,,other_target
imatinib,CHEMBL941,23146308,CHEMBL4296466,MDCK-II,Canis lupus familiaris,CHEMBL4809444,CHEMBL4808186,IC50,>,100000,nM,,,FALSE,,other_target
imatinib,CHEMBL941,23146337,CHEMBL4302,ATP-dependent translocase ABCB1,Homo sapiens,CHEMBL4809445,CHEMBL4808186,IC50,=,580,nM,6.24,,FALSE,,other_target
imatinib,CHEMBL941,23146366,CHEMBL4302,ATP-dependent translocase ABCB1,Homo sapiens,CHEMBL4809446,CHEMBL4808186,Ratio,=,152.14,,,,FALSE,,other_target
imatinib,CHEMBL941,23146395,CHEMBL612545,Unchecked,,CHEMBL4809447,CHEMBL4808186,IC50,=,34.93,nM,7.46,,FALSE,,other_target
imatinib,CHEMBL941,23146424,CHEMBL612545,Unchecked,,CHEMBL4809448,CHEMBL4808186,Ratio,=,4.09,,,,FALSE,,other_target
imatinib,CHEMBL941,23146495,CHEMBL385,K562,Homo sapiens,CHEMBL4809487,CHEMBL4808186,Activity,=,81.6,%,,,FALSE,,other_target
imatinib,CHEMBL941,23146498,CHEMBL385,K562,Homo sapiens,CHEMBL4809488,CHEMBL4808186,Activity,=,16,%,,,FALSE,,other_target
imatinib,CHEMBL941,23146501,CHEMBL385,K562,Homo sapiens,CHEMBL4809489,CHEMBL4808186,Activity,=,1.9,%,,,FALSE,,other_target
imatinib,CHEMBL941,23146504,CHEMBL385,K562,Homo sapiens,CHEMBL4809490,CHEMBL4808186,Activity,=,0.5,%,,,FALSE,,other_target
imatinib,CHEMBL941,23183561,CHEMBL612545,Unchecked,,CHEMBL4817126,CHEMBL4813996,IC50,=,1340,nM,5.87,,FALSE,,other_target
imatinib,CHEMBL941,23215518,CHEMBL4302,ATP-dependent translocase ABCB1,Homo sapiens,CHEMBL4823487,CHEMBL4823245,Ratio,=,8.543,,,,FALSE,,other_target
imatinib,CHEMBL941,23215544,CHEMBL612558,ADMET,,CHEMBL4823488,CHEMBL4823245,Fu,=,0.045,,,,FALSE,,other_target
imatinib,CHEMBL941,23215572,CHEMBL612558,ADMET,,CHEMBL4823489,CHEMBL4823245,Fu,=,0.037,,,,FALSE,,other_target
imatinib,CHEMBL941,23215607,CHEMBL612558,ADMET,,CHEMBL4823490,CHEMBL4823245,Ratio,=,0.182,,,,FALSE,,other_target
imatinib,CHEMBL941,23215628,CHEMBL612558,ADMET,,CHEMBL4823491,CHEMBL4823245,"K(p,uu,brain)",=,0.041,,,,FALSE,,other_target
imatinib,CHEMBL941,23276829,CHEMBL385,K562,Homo sapiens,CHEMBL4836393,CHEMBL4834451,IC50,=,4630,nM,5.33,,FALSE,,other_target
imatinib,CHEMBL941,23276862,CHEMBL612545,Unchecked,,CHEMBL4836394,CHEMBL4834451,IC50,>,100000,nM,,,FALSE,,other_target
imatinib,CHEMBL941,23276922,CHEMBL4296457,L02,Homo sapiens,CHEMBL4836396,CHEMBL4834451,IC50,>,100000,nM,,,FALSE,,other_target
imatinib,CHEMBL941,24385015,CHEMBL614524,BaF3,Mus musculus,CHEMBL5039652,CHEMBL5038588,IC50,>,100,nM,,,FALSE,,other_target
imatinib,CHEMBL941,24385063,CHEMBL614524,BaF3,Mus musculus,CHEMBL5039655,CHEMBL5038588,IC50,>,100,nM,,,FALSE,,other_target
imatinib,CHEMBL941,24385073,CHEMBL385,K562,Homo sapiens,CHEMBL5039656,CHEMBL5038588,IC50,=,82.9,nM,7.08,,FALSE,,other_target
imatinib,CHEMBL941,24385083,CHEMBL613997,KU812 cell line,Homo sapiens,CHEMBL5039657,CHEMBL5038588,IC50,=,51.3,nM,7.29,,FALSE,,other_target
imatinib,CHEMBL941,24385093,CHEMBL612794,U-937,Homo sapiens,CHEMBL5039658,CHEMBL5038588,IC50,>,1000,nM,,,FALSE,,other_target
imatinib,CHEMBL941,24385103,CHEMBL397,Jurkat,Homo sapiens,CHEMBL5039659,CHEMBL5038588,IC50,>,1000,nM,,,FALSE,,other_target
imatinib,CHEMBL941,24428488,CHEMBL612545,Unchecked,,CHEMBL5050904,CHEMBL5050828,Activity,=,61.13,%,,,FALSE,,other_target
imatinib,CHEMBL941,24428494,CHEMBL612545,Unchecked,,CHEMBL5050906,CHEMBL5050828,EC50,=,380300,nM,,Outside typical range,FALSE,,other_target
imatinib,CHEMBL941,24514405,CHEMBL2096618,Bcr/Abl fusion protein,Homo sapiens,CHEMBL5056804,CHEMBL5055648,IC50,=,54,nM,7.27,,FALSE,,other_target
imatinib,CHEMBL941,24514434,CHEMBL2096618,Bcr/Abl fusion protein,Homo sapiens,CHEMBL5056805,CHEMBL5055648,IC50,=,280,nM,6.55,,FALSE,,other_target
imatinib,CHEMBL941,24514463,CHEMBL385,K562,Homo sapiens,CHEMBL5056806,CHEMBL5055648,IC50,=,4260,nM,5.37,,FALSE,,other_target
imatinib,CHEMBL941,24514496,CHEMBL4296447,K-562R,Homo sapiens,CHEMBL5056824,CHEMBL5055648,Inhibition,=,45,%,,,FALSE,,other_target
imatinib,CHEMBL941,24514497,CHEMBL2096618,Bcr/Abl fusion protein,Homo sapiens,CHEMBL5056825,CHEMBL5055648,FC,=,0.7453,,,,FALSE,,other_target
imatinib,CHEMBL941,24514499,CHEMBL2096618,Bcr/Abl fusion protein,Homo sapiens,CHEMBL5056826,CHEMBL5055648,FC,=,0.3874,,,,FALSE,,other_target
imatinib,CHEMBL941,24514502,CHEMBL2096618,Bcr/Abl fusion protein,Homo sapiens,CHEMBL5056828,CHEMBL5055648,FC,=,0.2253,,,,FALSE,,other_target
imatinib,CHEMBL941,24687299,CHEMBL394,HCT-116,Homo sapiens,CHEMBL5104330,CHEMBL5104091,IC50,=,34300,nM,4.46,,FALSE,,other_target
imatinib,CHEMBL941,24687302,CHEMBL1955,Vascular endothelial growth factor receptor 3,Homo sapiens,CHEMBL5104331,CHEMBL5104091,Inhibition,=,89.6,%,,,FALSE,,other_target
imatinib,CHEMBL941,24687305,CHEMBL612545,Unchecked,,CHEMBL5104332,CHEMBL5104091,Inhibition,=,30,%,,,FALSE,,other_target
imatinib,CHEMBL941,24687446,CHEMBL394,HCT-116,Homo sapiens,CHEMBL5104417,CHEMBL5104091,IC50,=,34300,nM,4.46,,FALSE,,other_target
imatinib,CHEMBL941,24707065,CHEMBL2096618,Bcr/Abl fusion protein,Homo sapiens,CHEMBL5108963,CHEMBL5107965,IC50,=,25,nM,7.6,,FALSE,,other_target
imatinib,CHEMBL941,24729011,CHEMBL2096618,Bcr/Abl fusion protein,Homo sapiens,CHEMBL5115322,CHEMBL5113400,IC50,=,2.79,nM,8.55,,FALSE,,other_target
imatinib,CHEMBL941,24729052,CHEMBL2096618,Bcr/Abl fusion protein,Homo sapiens,CHEMBL5115323,CHEMBL5113400,IC50,=,115.64,nM,6.94,,FALSE,,other_target
imatinib,CHEMBL941,24729093,CHEMBL612545,Unchecked,,CHEMBL5115324,CHEMBL5113400,Ratio IC50,=,41.45,,,,FALSE,,other_target
imatinib,CHEMBL941,24729134,CHEMBL385,K562,Homo sapiens,CHEMBL5115325,CHEMBL5113400,IC50,=,1100,nM,5.96,,FALSE,,other_target
imatinib,CHEMBL941,24729199,CHEMBL4296449,K562/Adr,Homo sapiens,CHEMBL5115327,CHEMBL5113400,IC50,=,13470,nM,4.87,,FALSE,,other_target
imatinib,CHEMBL941,24729236,CHEMBL4296447,K-562R,Homo sapiens,CHEMBL5115329,CHEMBL5113400,IC50,=,93010,nM,4.03,,FALSE,,other_target
imatinib,CHEMBL941,24729247,CHEMBL614524,BaF3,Mus musculus,CHEMBL5115332,CHEMBL5113400,IC50,=,230,nM,6.64,,FALSE,,other_target
imatinib,CHEMBL941,24729255,CHEMBL614524,BaF3,Mus musculus,CHEMBL5115334,CHEMBL5113400,IC50,=,10000,nM,5,,FALSE,,other_target
imatinib,CHEMBL941,24748678,CHEMBL614245,THP-1,Homo sapiens,CHEMBL5120253,CHEMBL5113533,Activity,,,,,,FALSE,,other_target
imatinib,CHEMBL941,24748680,CHEMBL614245,THP-1,Homo sapiens,CHEMBL5120254,CHEMBL5113533,Activity,,,,,,FALSE,,other_target
imatinib,CHEMBL941,24748682,CHEMBL614245,THP-1,Homo sapiens,CHEMBL5120255,CHEMBL5113533,Activity,,,,,,FALSE,,other_target
imatinib,CHEMBL941,24748684,CHEMBL614245,THP-1,Homo sapiens,CHEMBL5120256,CHEMBL5113533,Activity,,,,,,FALSE,,other_target
imatinib,CHEMBL941,24748687,CHEMBL260,Mitogen-activated protein kinase 14,Homo sapiens,CHEMBL5120258,CHEMBL5113533,Tm,=,49.1,degrees C,,,FALSE,,other_target
imatinib,CHEMBL941,24748690,CHEMBL260,Mitogen-activated protein kinase 14,Homo sapiens,CHEMBL5120260,CHEMBL5113533,Tm,=,50.8,degrees C,,,FALSE,,other_target
imatinib,CHEMBL941,24748696,CHEMBL2109,Dual specificity mitogen-activated protein kinase kinase 3,Homo sapiens,CHEMBL5120264,CHEMBL5113533,Activity,,,,,,FALSE,,other_target
imatinib,CHEMBL941,24748698,CHEMBL2897,Dual specificity mitogen-activated protein kinase kinase 4,Homo sapiens,CHEMBL5120265,CHEMBL5113533,Activity,,,,,,FALSE,,other_target
imatinib,CHEMBL941,24748700,CHEMBL2171,Dual specificity mitogen-activated protein kinase kinase 6,Homo sapiens,CHEMBL5120266,CHEMBL5113533,Activity,,,,,,FALSE,,other_target
imatinib,CHEMBL941,24748702,CHEMBL614245,THP-1,Homo sapiens,CHEMBL5120267,CHEMBL5113533,Activity,,,,,,FALSE,,other_target
imatinib,CHEMBL941,24748704,CHEMBL612545,Unchecked,,CHEMBL5120268,CHEMBL5113533,Inhibition,,,%,,,FALSE,,other_target
imatinib,CHEMBL941,24748708,CHEMBL612545,Unchecked,,CHEMBL5120271,CHEMBL5113533,Inhibition,,,%,,,FALSE,,other_target
imatinib,CHEMBL941,24748710,CHEMBL612545,Unchecked,,CHEMBL5120272,CHEMBL5113533,Inhibition,,,%,,,FALSE,,other_target
imatinib,CHEMBL941,24748722,CHEMBL612545,Unchecked,,CHEMBL5120283,CHEMBL5113533,Inhibition,,,%,,,FALSE,,other_target
imatinib,CHEMBL941,24748724,CHEMBL612545,Unchecked,,CHEMBL5120284,CHEMBL5113533,Inhibition,,,%,,,FALSE,,other_target
imatinib,CHEMBL941,24748726,CHEMBL612545,Unchecked,,CHEMBL5120285,CHEMBL5113533,Inhibition,,,%,,,FALSE,,other_target
imatinib,CHEMBL941,24748728,CHEMBL612545,Unchecked,,CHEMBL5120286,CHEMBL5113533,Inhibition,,,%,,,FALSE,,other_target
imatinib,CHEMBL941,24748730,CHEMBL612545,Unchecked,,CHEMBL5120287,CHEMBL5113533,Inhibition,,,%,,,FALSE,,other_target
imatinib,CHEMBL941,24748732,CHEMBL612545,Unchecked,,CHEMBL5120288,CHEMBL5113533,Inhibition,,,%,,,FALSE,,other_target
imatinib,CHEMBL941,24748734,CHEMBL614245,THP-1,Homo sapiens,CHEMBL5120289,CHEMBL5113533,Inhibition,,,%,,,FALSE,,other_target
imatinib,CHEMBL941,24748750,CHEMBL260,Mitogen-activated protein kinase 14,Homo sapiens,CHEMBL5120304,CHEMBL5113533,Activity,,,,,,FALSE,,other_target
imatinib,CHEMBL941,24777451,CHEMBL5393,Broad substrate specificity ATP-binding cassette transporter ABCG2,Homo sapiens,CHEMBL5128702,CHEMBL5126555,IC50,=,3710,nM,5.43,,FALSE,,other_target
imatinib,CHEMBL941,24789037,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus,CHEMBL5131955,CHEMBL5131376,EC50,=,2100,nM,5.68,,FALSE,,other_target
imatinib,CHEMBL941,24789041,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5131956,CHEMBL5131376,IC50,=,220,nM,6.66,,TRUE,,other_target
imatinib,CHEMBL941,24789285,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,CHEMBL5132014,CHEMBL5131378,EC50,=,2100,nM,5.68,,FALSE,,other_target
imatinib,CHEMBL941,24789287,CHEMBL4303836,SARS-CoV,Severe acute respiratory syndrome-related coronavirus,CHEMBL5132015,CHEMBL5131378,IC50,=,9823,nM,5.01,,FALSE,,other_target
imatinib,CHEMBL941,24789293,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,CHEMBL5132016,CHEMBL5131378,EC50,=,9230,nM,5.04,,FALSE,,other_target
imatinib,CHEMBL941,24789294,CHEMBL4303835,SARS-CoV-2,Severe acute respiratory syndrome coronavirus 2,CHEMBL5132017,CHEMBL5131378,IC50,=,130,nM,6.89,,FALSE,,other_target
imatinib,CHEMBL941,24789295,CHEMBL612545,Unchecked,,CHEMBL5132018,CHEMBL5131378,K,=,2.32,uM,,,FALSE,,other_target
imatinib,CHEMBL941,24828708,CHEMBL385,K562,Homo sapiens,CHEMBL5142398,CHEMBL5137090,GI50,=,563,nM,,,FALSE,,other_target
imatinib,CHEMBL941,24828742,CHEMBL385,K562,Homo sapiens,CHEMBL5142399,CHEMBL5137090,GI50,>,10000,nM,,,FALSE,,other_target
imatinib,CHEMBL941,24828790,CHEMBL612545,Unchecked,,CHEMBL5142402,CHEMBL5137090,MTC,>,25,uM,,,FALSE,,other_target
imatinib,CHEMBL941,24828870,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5142405,CHEMBL5137090,IC50,=,190,nM,6.72,,TRUE,,other_target
imatinib,CHEMBL941,24828873,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5142406,CHEMBL5137090,IC50,>,10000,nM,,,TRUE,,other_target
imatinib,CHEMBL941,24828892,CHEMBL612558,ADMET,,CHEMBL5142407,CHEMBL5137090,AUC,=,781.1,,,,FALSE,,other_target
imatinib,CHEMBL941,24828913,CHEMBL614818,HEK293,Homo sapiens,CHEMBL5142408,CHEMBL5137090,IC50,>,10000,nM,,,FALSE,,other_target
imatinib,CHEMBL941,24900208,CHEMBL615023,U2OS,Homo sapiens,CHEMBL5160539,CHEMBL5154776,IC50,=,27150,nM,4.57,,FALSE,,other_target
imatinib,CHEMBL941,24900215,CHEMBL614347,MG-63,Homo sapiens,CHEMBL5160543,CHEMBL5154776,IC50,=,31690,nM,4.5,,FALSE,,other_target
imatinib,CHEMBL941,24900259,CHEMBL614038,HOS-TE85,Homo sapiens,CHEMBL5160546,CHEMBL5154776,IC50,=,20500,nM,4.69,,FALSE,,other_target
imatinib,CHEMBL941,24900263,CHEMBL614894,SAOS-2,Homo sapiens,CHEMBL5160547,CHEMBL5154776,IC50,=,15010,nM,4.82,,FALSE,,other_target
imatinib,CHEMBL941,24900277,CHEMBL2007,Platelet-derived growth factor receptor alpha,Homo sapiens,CHEMBL5160550,CHEMBL5154776,IC50,=,71,nM,7.15,,TRUE,,other_target
